일자 ,재난유형,대상지역,송출내용,전송시간
2021-07-12,감염병 발생,사하구,"[사하구청]62년~66년 출생자는 7.17.까지 ‘코로나19 예방접종 사전예약시스템’, 콜센터 220-0000에 코로나19 예방접종 사전예약바랍니다.",2021-07-12 10:44
2021-07-12,감염병 발생,동구,[동구청] 55~59세(62~66년생) 코로나19 예방접종 사전예약(7.12.~7.17.) 인터넷(누리집ncvr.kdca.go.kr)·전화(440-6500) 접수,2021-07-12 10:52
2021-07-12,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.12(월)코로나19확진45명(중1,서1,동1,동래5,남4,북4,해운대10,사하4,강서3,연제2,수영4,사상2,해외2,타시도2)입니다.(11시기준)",2021-07-12 13:30
2021-07-12,감염병 발생,금정구,"[금정구]55~59세(62~66년생) 코로나예방접종예약(7.12~7.17.)/온라인(ncvr.kdca.go.kr), 금정구 콜센터(051-519-5820)",2021-07-12 13:30
2021-07-13,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]코로나19임시선별검사소운영시간연장: 장소(부산역,시청등대광장), 시간(부산역10시~21시, 시청등대광장9시~21시), 소독시간(12시~13시)",2021-07-13 13:02
2021-07-13,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.13(화)코로나19확진65명(중1,서4,영도1,부산진5,동래4,남5,북7,해운대9,사하7,금정2,강서4,수영3,사상9,기장1,해외2,타시도1)",2021-07-13 13:42
2021-07-13,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 7.5.(월)~7.12.(월) 구평동 행정복지센터(사하구 서포로 48) 방문자는 인근 보건소에서 코로나19 검사 받으시기 바랍니다.(소독완료),2021-07-13 14:26
2021-07-14,감염병 발생,부산진구,"[부산진구청]55~59세(62~66년생)코로나19예방접종 사전예약 재개(7.14 20시~7.24 18시)인터넷 예약,구청콜센터605-8656~7,동주민센터 문의",2021-07-14 11:25
2021-07-14,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 코로나19임시선별검사소운영시간연장: 장소(부산역,시청등대광장), 시간(부산역10시~21시, 시청등대광장9시~21시), 소독시간(12시~13시)",2021-07-14 12:59
2021-07-14,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.14(수)코로나19확진63명(중1,서1,동3,영도2,부산진4,동래4,남8,북5,해운대11,사하6,강서3,연제2,수영2,사상6,해외2,타시도3)입니다.",2021-07-14 13:30
2021-07-14,감염병 발생,부산진구,"[부산진구청]50~54세(67~71년)예방접종 예약(7.19 20시~7.24 18시),접종(8.16~25)인터넷, 구청콜센터(605-8656~7)동주민센터예약",2021-07-14 13:46
2021-07-14,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]07.03.(토)~07.11.(일) 세림탕(해운대구 해운대로81번길 16-1) 여탕이용자는 가까운 보건소에서 검사바랍니다.(소독완료),2021-07-14 14:00
2021-07-14,감염병 발생,사상구,"[사상구청] 55~59세 예방접종 사전예약(7.14 20시~7.24. 18시)구청콜센터(310-7940), 동행정복지센터 방문 및 인터넷 접수 가능합니다.",2021-07-14 14:35
2021-07-14,감염병 발생,부산진구,"[부산진구청]예방접종 순차 예약 53~54세(67~68년) 7.19 20시~,50~52세(69~71년)7.20 20시~, 7.21 20시~ 50대 누구나 예약가능",2021-07-14 14:48
2021-07-14,감염병 발생,사하구,"[사하구청]62년~66년출생자 중 미예약자는 7.14. 20시부터 인터넷예약(ncvr.kdca.go.kr), 콜센터051-220-0000예방접종 사전예약바랍니다.",2021-07-14 14:55
2021-07-14,감염병 발생,강서구,[강서구]55~59세 코로나19예방접종예약재개(7/14 20시~7/24 18시)ncvr.kdca.go.kr/ 전화(평일9~18시 970-2721~4/2800~2),2021-07-14 15:06
2021-07-14,감염병 발생,북구,"[북구청] 62년~66년생,코로나예방접종예약(7/14 20시~7/24 18시) 인터넷ncvr.kdca.go.kr, 콜센터1339,1661-1777,309-7994",2021-07-14 15:44
2021-07-14,감염병 발생,연제구,"[연제구청] 55~59세(62~66년생)코로나19 예방접종 예약재개, 7/14. 20시~7/24. 18시, 인터넷, 콜센터051-665-5321(9~18시)",2021-07-14 16:06
2021-07-14,감염병 발생,기장군,"[기장군]예방접종(62~66년생)사전예약재개 알림(7.14 20시~7.24 18시)/온라인 ncvr.kdca.go.kr,콜센터(709-2800,1661-1777)",2021-07-14 16:26
2021-07-14,감염병 발생,해운대구,"[해운대구]모더나접종(62~66년생)사전예약 재개/7.14. 20시~7.24. 18시/온라인ncvr.kdca.go.kr/콜센터(749-4790,1661-1777)",2021-07-14 16:51
2021-07-14,감염병 발생,동구,"[동구청] 55~59세(62~66년생) 백신(모더나) 접종 사전예약 14일(수) 20시부터 재개, 누리집(ncvr.kdca.go.kr) 또는 콜센터(1339)",2021-07-14 16:57
2021-07-14,감염병 발생,동래구,"[동래구]62~66년생코로나백신예약 7.14(수)20시~온라인(ncvr.kdca.go.kr),7.15(목) 09시~전화(550-4961,4973~4,4985~6)",2021-07-14 16:59
2021-07-14,감염병 발생,금정구,[금정구]55~59세(62~66년생) 코로나19백신예약(7.14 20시~7.24 18시)/온라인(ncvr.kdca.go.kr)/콜센터 519-5820(9~18시),2021-07-14 17:06
2021-07-14,감염병 발생,영도구,[영도구청]55~59세 코로나19예방접종 7.14.(수)20시부터 사전예약①온라인 ncvr.kdca.go.kr ②콜센터 1339 ③영도구051-419-6251~9,2021-07-14 17:45
2021-07-14,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.10.(토)0시~01시, 7.10(토)~7.13(화)18시~01시 아이돌노래연습장(북구 덕천1길 38(덕천동))방문자는 보건소에서 검사바랍니다.",2021-07-14 20:59
2021-07-15,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.15(목)코로나19확진54명(중2,동1,영도1,부산진10,동래4,남4,북2,해운대10,사하4,강서2,수영3,사상6,기장1,해외1,타시도3)입니다.",2021-07-15 13:30
2021-07-15,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.12(월) 12:25~13:25 금호탕(서구 대신로 45번길 11) 남탕을 방문하신 분은 서구보건소로 상담바랍니다.(소독완료),2021-07-15 14:00
2021-07-15,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7. 5.(월) - 7.10(토) 18:00~24:00 부산항 7080주점(서구 충무대로 82번길9)을 방문하신 분 서구보건소로 상담바랍니다.(소독완료),2021-07-15 14:00
2021-07-15,감염병 발생,남구,[남구청]55~59세(1962.1.1.~1966.12.31 출생자)코로나백신접종 '21.7.24 18시까지 간편사전예약,2021-07-15 15:54
2021-07-15,감염병 발생,남구,[남구청] -ncvr.kdca.go.kr(본인/대리 가능)-남구 콜센터 051-607-3260~3/ 607-6437~8콜센터 6개 전화 모두 사전예약 가능.,2021-07-15 15:54
2021-07-16,감염병 발생,사상구,"[사상구청] 60~74세 (6월 아스트라제네카 사전예약 후 취소된 분) 사전예약 가능합니다.(7.12~7.24.), 사상구청콜센터(310-7940)",2021-07-16 11:32
2021-07-16,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]코로나19 해운대임시선별검사소 운영: 무증상자 등 검사희망자, 장소(옛 해운대역 광장), 운영시간(15시~21시)",2021-07-16 13:01
2021-07-16,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.16(금)코로나19확진57명(서1,동5,영도1,부산진7,동래9,남6,북8,해운대8,사하3,금정2,연제2,수영1,기장3,해외1)입니다.(11시기준)",2021-07-16 13:30
2021-07-17,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 7.17(토)코로나19확진69명(중3,서2,동4,영도2,부산진3,동래6,남12,북6,해운대10,사하2,금정4,연제2,수영6,사상7)입니다.",2021-07-17 13:30
2021-07-17,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.12(월) 18:00-19:30 서구 암남동 부산항 7080주점(서구 충무대로 82번길9)을 방문하신 분은 서구보건소로 상담바랍니다.(소독완료),2021-07-17 17:27
2021-07-18,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]18(일)코로나신규확진71명(서1,동1,영도3,부산진7,동래11,남6,북9,해운대7,사하4,금정4,강서2,수영7,사상3,해외입국4,타시도2(11시기준)",2021-07-18 13:22
2021-07-19,감염병 발생,동래구,"[동래구] 67~68년생 코로나19 백신 예약 안내/ 7.19. 20시~7.20. 18시/ 인터넷,모바일(ncvr.kdca.go.kr)/ 콜센터(550-4961)",2021-07-19 10:51
2021-07-19,감염병 발생,수영구,"[수영구청] 67-68년생 7/19 20시, 69-71년생 7/20 20시부터 코로나접종예약ncvr.kdca.go.kr,문의:610-3913,3838(9-18시)",2021-07-19 11:59
2021-07-19,감염병 발생,남구,[남구청]50대 백신예약일정53~54세:7.19 20시~7.20 18시50~52세:7.20 20시~7.21 18시50~54세:7.21 20시~7.24 18시,2021-07-19 13:00
2021-07-19,감염병 발생,남구,"[남구청]백신예약방법-예약시스템(ncvr.kdca.go.kr)-콜센터(607-3260∼3,607-6437∼8)※시간(평일):9~18시(점심시간 12~13시)",2021-07-19 13:01
2021-07-19,감염병 발생,사상구,"[사상구청] 53~54세(67~68년생) 예방접종 사전예약(7.19. 20시~7.20. 18시)콜센터 310-7940, 동행정복지센터 방문 및 인터넷 신청 가능",2021-07-19 13:10
2021-07-19,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.19(월)코로나19신규확진48명(서2,동3,부산진4,동래2,남4,북3,해운대7,사하9,금정3,강서1,수영3,사상2,기장군1,타시도4)(11시기준)",2021-07-19 13:30
2021-07-19,감염병 발생,해운대구,"[해운대구]모더나접종(67~68년생)사전예약 알림/7.19. 20시~7.24. 18시/온라인ncvr.kdca.go.kr/콜센터(1661-1777,749-4790)",2021-07-19 13:51
2021-07-19,감염병 발생,기장군,"[기장군]53~54세(67~68년생)백신접종 예약(7.19.20시~7.20.18시)/온라인ncvr.kdca.go.kr,콜센터(1661-1777,709-2800)",2021-07-19 14:35
2021-07-19,감염병 발생,연제구,"[연제구청]67~68년생 모더나 백신예약 7/19.20시~7/20.18시, 인터넷(https://ncvr.kdca.go.kr/), 콜센터(051-665-5321)",2021-07-19 15:32
2021-07-19,감염병 발생,북구,"[북구청] 67~68년생, 코로나19 예방접종예약(7/19 20시-7/24 18시) ncvr.kdca.go.kr , 콜센터(평일 9시-18시) 309-7994~5",2021-07-19 17:00
2021-07-19,감염병 발생,중구,[중구청]백신예약일정67~68년생 7.19 20시~7.20 18시69~71년생 7.20 20시~7.21 18시67~71년생 7.21 20시~7.24 18시,2021-07-19 17:38
2021-07-19,감염병 발생,중구,[중구청]백신예약방법 ①온라인(ncvr.kdca.go.kr):24시간 ②질병청1339:24시간 ③콜센터600-4800/주민센터:평일9시~18시,2021-07-19 17:38
2021-07-19,감염병 발생,영도구,[영도구청]53~54세(67~68년생) 7.19(월) 20시부터온라인(ncvr.kdca.go.kr)백신예약(콜센터평일 09~18시운영 051-419-6251~9),2021-07-19 17:59
2021-07-19,감염병 발생,서구,[서구청]백신예약/67~68년생 7.19 20시~7.20 18시/69~71년생 7.20 20시~7.21 18시/ ncvr.kdca.go.kr /290-5346~9,2021-07-19 18:28
2021-07-20,감염병 발생,해운대구,[해운대구]백신예약일정67~68년생 7.19 20시~7.20 18시69~71년생 7.20 20시~7.21 18시67~71년생 7.21 20시~7.24 18시,2021-07-20 10:04
2021-07-20,감염병 발생,해운대구,"[해운대구] 백신예약방법1. 온라인(ncvr.kdca.go.kr)2. 콜센터:1339(질병청), 1661-1777(부산시), 749-4790(해운대구)",2021-07-20 10:05
2021-07-20,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.9(금)~7.13(화), 7.15(목) 엘리든스튜디오 롯데백화점 부산본점(가야대로772 3층)에 방문하신 분은 인근보건소에서 검사바랍니다.(소독완료)",2021-07-20 10:32
2021-07-20,감염병 발생,기장군,"[기장군]코로나19예방접종예약▲50~52세(69~71년생):7.20.20시~7.21.18시(ncvr.kdca.go.kr),콜센터 1661-1777,709-2800",2021-07-20 13:15
2021-07-20,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.20(화)코로나 확진97명(중5,서12,동4,영도2,부산진8,동래11,남11,북2,해운대6,사하3,금정8,강서4,연제7,수영4,사상4,기장1,기타5)",2021-07-20 13:30
2021-07-20,감염병 발생,금정구,"[금정구]50~52세(69~71년생) 코로나19접종예약(7.20.20시~7.21.18시)/온라인(ncvr.kdca.go.kr),콜센터(519-5820,9~18시)",2021-07-20 13:39
2021-07-20,감염병 발생,동래구,"[동래구] 69~71년생 코로나19 백신 예약 / 7.20. 20시~7.21. 18시/ 인터넷,모바일(ncvr.kdca.go.kr)/ 콜센터(550-4961)",2021-07-20 14:01
2021-07-20,감염병 발생,사상구,"[사상구청] 50~52세(69~71년생) 예방접종 사전예약(7.20. 20시~7.21. 18시)콜센터 310-7940, 동행정복지센터 방문 및 인터넷 신청 가능",2021-07-20 14:04
2021-07-20,감염병 발생,연제구,"[연제구청]69~71년생 백신예약 7/20.20시~7/21.18시,인터넷(ncvr.kdca.go.kr),콜센터(665-5321, 1661-1777, 1339)",2021-07-20 14:28
2021-07-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.21(수)코로나확진107명(중3,서6,영도7,부산진14,동래7,남6,북1,해운대13,사하3,금정5,강서9,연제9,수영9,사상8,기장1,기타6)",2021-07-21 13:30
2021-07-21,감염병 발생,기장군,"[기장군]코로나19예방접종예약▲50~54세(67~71년):7.21.20시~7.24.18시(ncvr.kdca.go.kr) 콜센터1661-1777, 709-2800",2021-07-21 13:42
2021-07-21,감염병 발생,사하구,[사하구청]코로나19백신/67~71년생 7.21.20시~7.24.18시/ ncvr.kdca.go.kr /051-220-0000(평일09시~18시)예약바랍니다.,2021-07-21 13:59
2021-07-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.15(목)~7.16(금) NC백화점2층 무자크매장(금정구 부산대학로63번길2)방문자는인근보건소에서 코로나19진단검사를 받으시기바랍니다.(소독완료),2021-07-21 15:20
2021-07-21,감염병 발생,동래구,"[동래구] 50대(62~71년) 코로나19접종 예약(7.21.20시~7.24.18시)/온라인(ncvr.kdca.go.kr)/콜센터(550-4961, 9시~18시)",2021-07-21 16:32
2021-07-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 7.13.(화)20:20~21:30/ 7.14.(수)19시~20:30/7.15.(목)20시~21:50 옥스피씨방 하단역점 방문자보건소 검사바랍니다.,2021-07-21 20:18
2021-07-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.14(수)~7.18(일)06:30~19:30/20(화)06:30~10시 녹천탕(동래구 금강공원로26번길 32)남탕방문자 보건소검사바랍니다.(소독완료),2021-07-21 20:21
2021-07-22,감염병 발생,동래구,[동래구]7.14(수)~7.18(일)06:30~19:30/7.20(화)06:30~10시 녹천탕(동래구금강공원로26번길32)남탕방문자는 보건소검사바랍니다(소독완료),2021-07-22 10:16
2021-07-22,감염병 발생,금정구,[금정구]7.15(목)16(금)18(일) 21:40~22:20에 온천천(부산대역~장전역 사이 농구장 옆 운동기구) 방문자는 코로나19 진단검사를 받으시기 바랍니다,2021-07-22 10:49
2021-07-22,감염병 발생,금정구,[금정구]7.15(목)16(금)18(일) 22:40~23:00에 온천천 운동기구(퀸즈W장전역 인근) 방문자는 인근보건소 방문하여 코로나19 검사바랍니다(소독완료),2021-07-22 10:49
2021-07-22,감염병 발생,연제구,"[연제구] 62~71년생 코로나19 백신예약 7/24.18시까지 / 온라인(ncvr.kdca.go.kr) / 콜센터(051-665-5321, 9시~18시)",2021-07-22 11:19
2021-07-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]22(목)코로나116명(중1,서5,동1,영도3,부산진17,동래11,남15,북2,해운대13,사하4,금정5,강서3,연제8,수영15,사상3기장4타시도4해외2)",2021-07-22 13:30
2021-07-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.14(수)~15(목)19:30-22시 유흥주점 달달하이(로그인)(해운대구 해운대해변로209번길8-3,5~6층)방문자보건소코로나검사바랍니다.(소독완료)",2021-07-22 14:00
2021-07-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.15(목)~7.18(일)08:00~12:00한성해수월드(동구중앙대로514)여탕방문자는인근보건소에상담바랍니다.(소독완료),2021-07-22 19:49
2021-07-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.14(수)~7.22(목)녹천탕(동래구금강공원로26번길32)남탕이용자는인근보건소에서검사바랍니다.(소독완료),2021-07-22 19:49
2021-07-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.14(수)16시~24시,7.15(목)00시~05:30분,16시~24시,옥스피씨방하단역점(사하구낙동대로466,2층)방문자는보건소검사바랍니다.(소독완료)",2021-07-22 19:54
2021-07-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.16(금)16:00~24:00,7.17(토)00:00~08:30,옥스피씨방하단역점(사하구낙동대로466,2층)방문자는보건소검사바랍니다.(소독완료)",2021-07-22 19:55
2021-07-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산]23(금)코로나118명(중1,서10,동12,부산진12,동래16,남9,북8,해운대10,사하10,금정5,강서2,연제3,수영10,사상5,기장2,해외2,타시도1)",2021-07-23 13:30
2021-07-23,감염병 발생,해운대구,"[해운대구]최근 해운대구 확진자수 일평균 10명 초과 발생, 델타변이바이러스와 가족간 감염 증가. 야외활동·이동을 최소화하고 개인방역수칙을 철저히 준수바랍니다.",2021-07-23 14:48
2021-07-23,감염병 발생,동구,"[동구청] 오늘 13시 기준 동구 확진자 12명 발생. 조금이라도 증상이 있으면 바로 선별진료소를 방문해 주시고, 더우시더라도 수시로 실내 환기 바랍니다.",2021-07-23 15:33
2021-07-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.10.(토)~7.18.(일),7.20.(화)~7.22.(목)06시~14시 한성해수월드(동구 중앙대로 514)여탕이용자 코로나 검사바랍니다.(소독완료)",2021-07-23 21:03
2021-07-24,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.24.확진자110명(중3,서4,동6,영도1,부산진15,동래10,남18,북12,해운대4,사하10,금정13,강서2,연제3,수영2,사상3,기장1,기타3)",2021-07-24 13:39
2021-07-24,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.20.(화)15:25~18:18/21(수)20:24~23:06/22(목)19:20~20:31OXPC방하단점(사하구낙동대로466)이용자보건소검사바랍니다,2021-07-24 17:04
2021-07-25,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]25(일)코로나89명(중2,동5,영도4,부산진9,동래5,남5,북8,해운대19,사하6,금정1,강서4,연제1,수영4,사상5,기장4,해외6,타시도1)",2021-07-25 13:30
2021-07-26,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]26(월)코로나63명(서3,동1,부산진8,동래6,남7,북4,해운대5,사하5,금정2,강서3,연제3,수영9,사상2,기장2,해외2,타시도1)",2021-07-26 13:30
2021-07-26,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]07.22.(목) ~ 07.25.(일) 로얄탕(해운대구 재반로151-10)방문자는 인근보건소에서 코로나검사바랍니다.(소독완료),2021-07-26 14:15
2021-07-27,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 코로나19 서면임시선별검사소 운영 : 무증상자 등 검사희망자, 장소(부산진구 놀이마루), 운영시간(15시~21시)",2021-07-27 9:51
2021-07-27,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.27.(화)코로나확진100명(서3,동3,영도3,부산진12,동래4,남9,북16,해운대10,사하3,금정5,강서4,연제7,수영6,사상10,해외3,타시도2)",2021-07-27 13:30
2021-07-27,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.20(화)~7.23(금) 12:10~13:00 가락한식뷔페(강서구 식만로4) 이용자는 가까운 선별진료소에서 코로나19검사하시기 바랍니다.(소독완료),2021-07-27 14:00
2021-07-27,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.20(화)~7.23(금) 섬다방(영도구 태종로50, 2층)이용자는 인근 보건소에서 검사 받으시길 바랍니다.",2021-07-27 15:40
2021-07-27,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.21.(수)16:00~18:40, OX PC 감천점(사하구 감천로 46,지하층)방문자는 인근 보건소에서 검사바랍니다.(소독완료)",2021-07-27 19:27
2021-07-28,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]28(수)코로나82명(동4,영도6,부산진9,동래4,남9,북3,해운대12,사하3,금정11,강서4,연제6,사상6,해외1,타시도4)",2021-07-28 13:30
2021-07-28,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.24.(토)16:32~21:19, 7.26.(월) 15:46 ~17:35 맥도날드시청점 이용한 방문객 인근 보건소 검사받으시기 바랍니다.(소독완료)",2021-07-28 15:51
2021-07-28,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]07.17.(토)~07.25.(일)08:00~12:01한웅레포츠(서구보수대로 105-1) 헬스장(남여) 또는 여탕 방문자인근보건소상담바랍니다.(소독완료),2021-07-28 20:38
2021-07-28,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.22.(목) ~ 7.26.(월) 맥도날드 범일SK DT점(부산광역시 동구 범일동 828-8) 1층 매장 식사하신분 인근보건소상담바랍니다.(소독완료),2021-07-28 20:39
2021-07-29,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]29(목)코로나78명(중1,서1,영도1,부산진11,동래6,남11,북8,해운대9,사하4,금정9,연제1,수영9,사상4,기장2,해외1)",2021-07-29 13:30
2021-07-30,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.30(금)코로나확진75명(중2,서3,동1,영도2,부산진7,동래10,남10,북12,해운대5,사하4,금정5,강서2,수영3,사상5,기장1,해외2,타시도1)",2021-07-30 13:30
2021-07-31,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]31(토)코로나61명(동1,영도2,부산진5,동래5,남7,북7,해운대8,사하3,금정8,연제3,수영2,사상4,기장3,해외2,타시도1)",2021-07-31 13:30
2021-08-01,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 07.25~07.30 09:00~16:30 기업은행 신평동지점(사하구 신산로169) 창구업무 이용자는 인근 보건소에서 검사 바랍니다. (소독완료),2021-08-01 11:38
2021-08-01,감염병 발생,사하구,"[사하구청] 보건소선별진료소 일요일 운영시간은 09:00~14:00이며, 소독시간(12:00~13:00)은 운영중지 됨을 알려드립니다.",2021-08-01 12:31
2021-08-01,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]8.1(일)코로나72명(중1,서1,동1,영도2,부산진9,동래7,남6,북6,해운대11,사하4,금정3,강서2,연제1,수영4,사상5,기장3,타시도2,해외4)",2021-08-01 13:30
